filename,width,height,class,xmin,ymin,xmax,ymax
img1551.jpg,134,132,dendrite,56,73,70,87
img1551.jpg,134,132,dendrite,93,69,107,83
img187.jpg,146,134,dendrite,84,24,98,38
img187.jpg,146,134,dendrite,25,70,39,84
img187.jpg,146,134,dendrite,55,4,69,18
img187.jpg,146,134,dendrite,67,54,81,68
img1423.jpg,144,140,dendrite,25,39,39,53
img1423.jpg,144,140,dendrite,83,56,97,70
img1423.jpg,144,140,dendrite,68,76,82,90
img1423.jpg,144,140,dendrite,105,69,119,83
img240.jpg,166,244,dendrite,38,138,52,152
img240.jpg,166,244,dendrite,48,164,62,178
img240.jpg,166,244,dendrite,67,115,81,129
img721.jpg,178,148,dendrite,94,78,108,92
img721.jpg,178,148,dendrite,90,49,104,63
img721.jpg,178,148,dendrite,59,88,73,102
img721.jpg,178,148,dendrite,51,53,66,67
img721.jpg,178,148,dendrite,39,35,53,49
img721.jpg,178,148,dendrite,74,95,88,109
img998.jpg,140,134,dendrite,61,64,75,78
img998.jpg,140,134,dendrite,56,104,70,118
img724.jpg,178,148,dendrite,94,78,108,92
img724.jpg,178,148,dendrite,90,50,104,64
img724.jpg,178,148,dendrite,58,89,72,103
img724.jpg,178,148,dendrite,51,51,66,65
img724.jpg,178,148,dendrite,39,37,53,51
img724.jpg,178,148,dendrite,74,93,88,107
img1650.jpg,134,198,dendrite,74,96,88,110
img1650.jpg,134,198,dendrite,42,82,56,96
img1284.jpg,132,144,dendrite,45,106,59,120
img1284.jpg,132,144,dendrite,62,76,76,90
img1284.jpg,132,144,dendrite,85,42,99,56
img1211.jpg,170,184,dendrite,70,117,84,131
img1211.jpg,170,184,dendrite,55,76,69,90
img1211.jpg,170,184,dendrite,70,69,84,83
img1211.jpg,170,184,dendrite,121,52,135,66
img1211.jpg,170,184,dendrite,104,93,118,107
img1211.jpg,170,184,dendrite,25,95,39,109
img1211.jpg,170,184,dendrite,88,33,102,47
img1211.jpg,170,184,dendrite,126,35,140,49
img1208.jpg,170,184,dendrite,69,116,83,130
img1208.jpg,170,184,dendrite,56,79,70,93
img1208.jpg,170,184,dendrite,70,69,84,83
img1208.jpg,170,184,dendrite,120,51,134,65
img1208.jpg,170,184,dendrite,104,94,118,108
img1208.jpg,170,184,dendrite,26,93,40,107
img1208.jpg,170,184,dendrite,87,35,101,49
img1208.jpg,170,184,dendrite,126,33,140,47
img1189.jpg,170,184,dendrite,108,95,122,109
img1189.jpg,170,184,dendrite,71,117,85,131
img1189.jpg,170,184,dendrite,31,133,45,147
img1189.jpg,170,184,dendrite,27,88,41,102
img1189.jpg,170,184,dendrite,55,71,69,85
img1189.jpg,170,184,dendrite,68,61,82,75
img1189.jpg,170,184,dendrite,76,90,90,104
img1189.jpg,170,184,dendrite,12,139,26,153
img1474.jpg,132,138,dendrite,48,55,62,69
img1474.jpg,132,138,dendrite,79,25,93,39
img1474.jpg,132,138,dendrite,48,87,62,101
img1474.jpg,132,138,dendrite,100,54,114,68
img655.jpg,188,144,dendrite,123,59,137,73
img655.jpg,188,144,dendrite,108,112,122,126
img655.jpg,188,144,dendrite,116,81,131,95
img655.jpg,188,144,dendrite,77,35,91,49
img655.jpg,188,144,dendrite,73,85,87,99
img655.jpg,188,144,dendrite,132,72,146,86
img655.jpg,188,144,dendrite,81,54,95,68
img130.jpg,134,136,dendrite,9,85,23,99
img130.jpg,134,136,dendrite,61,102,75,116
img130.jpg,134,136,dendrite,53,63,67,77
img130.jpg,134,136,dendrite,29,94,43,108
img830.jpg,130,134,dendrite,55,47,69,61
img830.jpg,130,134,dendrite,26,35,40,49
img830.jpg,130,134,dendrite,65,96,79,110
img764.jpg,212,156,dendrite,68,54,82,69
img764.jpg,212,156,dendrite,109,33,123,47
img764.jpg,212,156,dendrite,132,90,146,104
img764.jpg,212,156,dendrite,75,110,89,124
img764.jpg,212,156,dendrite,81,99,95,113
img764.jpg,212,156,dendrite,122,141,136,155
img1562.jpg,134,132,dendrite,52,76,66,90
img1562.jpg,134,132,dendrite,94,70,108,84
img173.jpg,146,134,dendrite,64,58,78,72
img173.jpg,146,134,dendrite,25,73,39,87
img173.jpg,146,134,dendrite,86,29,100,43
img173.jpg,146,134,dendrite,95,16,109,30
img1305.jpg,132,130,dendrite,55,45,69,59
img1305.jpg,132,130,dendrite,34,102,48,116
img1305.jpg,132,130,dendrite,87,78,101,92
img1305.jpg,132,130,dendrite,104,50,118,64
img1305.jpg,132,130,dendrite,80,46,94,60
img1305.jpg,132,130,dendrite,121,39,135,53
img1235.jpg,170,184,dendrite,69,116,83,130
img1235.jpg,170,184,dendrite,59,79,73,93
img1235.jpg,170,184,dendrite,72,69,86,83
img1235.jpg,170,184,dendrite,120,50,134,64
img1235.jpg,170,184,dendrite,108,93,122,107
img1235.jpg,170,184,dendrite,25,95,39,109
img1235.jpg,170,184,dendrite,85,31,99,45
img1235.jpg,170,184,dendrite,125,34,139,48
img498.jpg,142,140,dendrite,20,75,34,89
img498.jpg,142,140,dendrite,71,60,85,74
img498.jpg,142,140,dendrite,65,97,79,111
img171.jpg,146,134,dendrite,64,58,78,72
img171.jpg,146,134,dendrite,25,73,39,87
img171.jpg,146,134,dendrite,87,21,101,36
img779.jpg,212,156,dendrite,75,111,89,125
img779.jpg,212,156,dendrite,80,97,94,111
img779.jpg,212,156,dendrite,112,34,126,48
img779.jpg,212,156,dendrite,131,87,145,101
img779.jpg,212,156,dendrite,72,57,86,71
img980.jpg,148,138,dendrite,70,92,84,106
img980.jpg,148,138,dendrite,72,61,86,75
img980.jpg,148,138,dendrite,30,51,44,65
img980.jpg,148,138,dendrite,83,30,97,44
img1513.jpg,132,136,dendrite,72,76,86,90
img1513.jpg,132,136,dendrite,53,22,67,36
img1701.jpg,146,148,dendrite,86,68,100,82
img1701.jpg,146,148,dendrite,89,101,103,115
img1701.jpg,146,148,dendrite,62,63,76,77
img1389.jpg,144,140,dendrite,22,39,36,53
img1389.jpg,144,140,dendrite,87,55,101,69
img1389.jpg,144,140,dendrite,67,78,81,92
img1389.jpg,144,140,dendrite,107,69,121,83
img585.jpg,132,136,dendrite,108,24,122,38
img585.jpg,132,136,dendrite,19,0,33,14
img585.jpg,132,136,dendrite,58,63,72,77
img1770.jpg,136,144,dendrite,33,44,47,58
img1770.jpg,136,144,dendrite,72,46,86,60
img1770.jpg,136,144,dendrite,60,78,74,92
img914.jpg,164,142,dendrite,65,13,79,27
img914.jpg,164,142,dendrite,27,116,41,130
img914.jpg,164,142,dendrite,88,61,102,75
img1633.jpg,142,150,dendrite,65,66,79,80
img1633.jpg,142,150,dendrite,65,120,79,134
img1431.jpg,144,140,dendrite,25,39,39,53
img1431.jpg,144,140,dendrite,81,56,95,70
img1431.jpg,144,140,dendrite,69,76,83,90
img1431.jpg,144,140,dendrite,104,71,118,85
img1757.jpg,136,144,dendrite,31,44,45,58
img1757.jpg,136,144,dendrite,71,43,85,57
img1757.jpg,136,144,dendrite,57,79,71,93
img960.jpg,148,138,dendrite,72,87,86,101
img960.jpg,148,138,dendrite,72,59,86,73
img960.jpg,148,138,dendrite,80,24,94,38
img960.jpg,148,138,dendrite,31,51,45,65
img364.jpg,128,128,dendrite,45,82,59,96
img364.jpg,128,128,dendrite,82,9,96,23
img364.jpg,128,128,dendrite,60,39,74,53
img364.jpg,128,128,dendrite,10,70,24,84
img1181.jpg,128,128,dendrite,0,54,14,68
img1181.jpg,128,128,dendrite,42,62,56,76
img1181.jpg,128,128,dendrite,74,41,88,55
img1181.jpg,128,128,dendrite,79,104,93,118
img1181.jpg,128,128,dendrite,94,62,108,76
img1764.jpg,136,144,dendrite,32,42,46,56
img1764.jpg,136,144,dendrite,73,46,87,60
img1764.jpg,136,144,dendrite,57,79,71,93
img1543.jpg,134,132,dendrite,55,73,69,87
img1543.jpg,134,132,dendrite,94,70,108,84
img458.jpg,148,138,dendrite,61,44,75,58
img458.jpg,148,138,dendrite,110,100,124,114
img458.jpg,148,138,dendrite,61,111,75,125
img458.jpg,148,138,dendrite,100,38,114,52
img1159.jpg,128,128,dendrite,8,52,22,66
img1159.jpg,128,128,dendrite,44,62,58,76
img1159.jpg,128,128,dendrite,72,41,86,55
img1159.jpg,128,128,dendrite,78,102,92,116
img1159.jpg,128,128,dendrite,96,66,110,80
img36.jpg,128,128,dendrite,22,4,36,18
img36.jpg,128,128,dendrite,60,43,74,57
img36.jpg,128,128,dendrite,112,21,126,35
img36.jpg,128,128,dendrite,93,51,107,65
img1200.jpg,170,184,dendrite,69,116,83,130
img1200.jpg,170,184,dendrite,74,91,88,105
img1200.jpg,170,184,dendrite,57,78,71,92
img1200.jpg,170,184,dendrite,71,69,85,83
img1200.jpg,170,184,dendrite,120,53,134,67
img1200.jpg,170,184,dendrite,108,95,122,109
img1200.jpg,170,184,dendrite,25,91,39,105
img1200.jpg,170,184,dendrite,85,30,99,44
img927.jpg,164,142,dendrite,60,12,74,26
img927.jpg,164,142,dendrite,28,116,42,130
img927.jpg,164,142,dendrite,85,59,99,73
img224.jpg,166,244,dendrite,38,138,52,152
img224.jpg,166,244,dendrite,45,164,59,178
img224.jpg,166,244,dendrite,67,114,81,128
img224.jpg,166,244,dendrite,26,100,40,114
img296.jpg,132,128,dendrite,53,79,67,93
img296.jpg,132,128,dendrite,98,59,112,73
img296.jpg,132,128,dendrite,61,51,75,65
img298.jpg,132,128,dendrite,51,78,65,92
img298.jpg,132,128,dendrite,98,57,112,71
img298.jpg,132,128,dendrite,60,48,74,62
img769.jpg,212,156,dendrite,114,23,128,37
img769.jpg,212,156,dendrite,65,30,79,44
img769.jpg,212,156,dendrite,57,43,71,57
img769.jpg,212,156,dendrite,76,82,90,96
img769.jpg,212,156,dendrite,106,77,120,91
img769.jpg,212,156,dendrite,115,98,129,112
img769.jpg,212,156,dendrite,124,107,138,121
img861.jpg,130,134,dendrite,13,29,27,43
img861.jpg,130,134,dendrite,25,76,39,90
img196.jpg,146,134,dendrite,54,5,68,19
img196.jpg,146,134,dendrite,86,25,100,39
img196.jpg,146,134,dendrite,68,58,82,72
img196.jpg,146,134,dendrite,28,70,42,84
img388.jpg,128,128,dendrite,94,60,108,74
img388.jpg,128,128,dendrite,25,12,39,26
img388.jpg,128,128,dendrite,66,75,80,89
img388.jpg,128,128,dendrite,103,71,117,85
img388.jpg,128,128,dendrite,46,48,60,62
img1337.jpg,132,130,dendrite,58,47,72,61
img1337.jpg,132,130,dendrite,38,106,52,120
img1337.jpg,132,130,dendrite,120,41,134,55
img1337.jpg,132,130,dendrite,84,42,98,56
img1337.jpg,132,130,dendrite,88,83,102,97
img1337.jpg,132,130,dendrite,103,53,117,67
img600.jpg,132,136,dendrite,57,62,71,76
img600.jpg,132,136,dendrite,109,23,123,37
img600.jpg,132,136,dendrite,17,4,31,18
img591.jpg,132,136,dendrite,53,60,67,74
img591.jpg,132,136,dendrite,105,16,119,30
img272.jpg,166,244,dendrite,38,138,52,152
img272.jpg,166,244,dendrite,45,164,59,178
img272.jpg,166,244,dendrite,26,102,40,116
img272.jpg,166,244,dendrite,71,115,85,129
img127.jpg,134,136,dendrite,9,85,23,99
img127.jpg,134,136,dendrite,29,95,43,109
img127.jpg,134,136,dendrite,56,63,70,77
img127.jpg,134,136,dendrite,61,102,75,116
img141.jpg,134,136,dendrite,9,85,23,99
img141.jpg,134,136,dendrite,29,94,43,108
img141.jpg,134,136,dendrite,56,64,70,78
img301.jpg,132,128,dendrite,52,79,66,93
img301.jpg,132,128,dendrite,95,58,109,72
img301.jpg,132,128,dendrite,59,51,73,65
img1605.jpg,142,150,dendrite,64,66,78,80
img1605.jpg,142,150,dendrite,63,118,77,132
img98.jpg,134,132,dendrite,57,56,71,70
img28.jpg,128,128,dendrite,22,4,36,18
img28.jpg,128,128,dendrite,115,20,129,34
img28.jpg,128,128,dendrite,91,48,105,62
img28.jpg,128,128,dendrite,60,43,74,57
img164.jpg,134,136,dendrite,115,72,129,86
img164.jpg,134,136,dendrite,9,84,23,98
img164.jpg,134,136,dendrite,30,95,44,109
img164.jpg,134,136,dendrite,53,64,67,78
img164.jpg,134,136,dendrite,62,100,76,114
img1152.jpg,128,128,dendrite,7,54,21,68
img1152.jpg,128,128,dendrite,46,63,60,77
img1152.jpg,128,128,dendrite,77,41,91,55
img1152.jpg,128,128,dendrite,95,62,109,76
img1152.jpg,128,128,dendrite,79,103,93,117
img1152.jpg,128,128,dendrite,47,39,61,53
img1504.jpg,132,136,dendrite,73,75,87,89
img1504.jpg,132,136,dendrite,53,21,67,35
img1719.jpg,146,148,dendrite,86,66,100,80
img1719.jpg,146,148,dendrite,89,102,103,116
img1719.jpg,146,148,dendrite,62,63,76,77
img430.jpg,148,138,dendrite,59,44,73,58
img430.jpg,148,138,dendrite,101,45,115,59
img430.jpg,148,138,dendrite,60,116,74,130
img430.jpg,148,138,dendrite,109,101,123,115
img1545.jpg,134,132,dendrite,55,74,69,88
img1545.jpg,134,132,dendrite,93,70,107,84
img445.jpg,148,138,dendrite,60,47,74,61
img445.jpg,148,138,dendrite,59,109,73,123
img445.jpg,148,138,dendrite,107,97,121,111
img445.jpg,148,138,dendrite,101,44,115,58
img1783.jpg,136,144,dendrite,30,42,44,56
img1783.jpg,136,144,dendrite,72,47,86,61
img1783.jpg,136,144,dendrite,57,77,71,91
img737.jpg,178,148,dendrite,60,91,74,105
img737.jpg,178,148,dendrite,54,54,68,68
img737.jpg,178,148,dendrite,39,40,53,54
img737.jpg,178,148,dendrite,89,47,103,61
img737.jpg,178,148,dendrite,96,78,110,92
img302.jpg,132,128,dendrite,52,78,66,92
img302.jpg,132,128,dendrite,95,57,109,71
img302.jpg,132,128,dendrite,57,49,71,63
img1100.jpg,152,132,dendrite,68,82,82,96
img1100.jpg,152,132,dendrite,91,44,105,58
img1100.jpg,152,132,dendrite,71,42,85,56
img407.jpg,128,128,dendrite,21,11,35,25
img407.jpg,128,128,dendrite,47,41,61,55
img407.jpg,128,128,dendrite,50,70,64,84
img407.jpg,128,128,dendrite,107,68,121,82
img407.jpg,128,128,dendrite,95,58,109,72
img677.jpg,188,144,dendrite,124,60,138,74
img677.jpg,188,144,dendrite,87,41,101,55
img677.jpg,188,144,dendrite,115,81,129,95
img677.jpg,188,144,dendrite,71,85,85,99
img677.jpg,188,144,dendrite,106,110,120,124
img677.jpg,188,144,dendrite,83,56,97,70
img677.jpg,188,144,dendrite,128,72,142,86
img1008.jpg,140,134,dendrite,45,10,59,24
img1008.jpg,140,134,dendrite,60,64,74,78
img508.jpg,142,140,dendrite,63,101,77,115
img508.jpg,142,140,dendrite,74,57,88,71
img508.jpg,142,140,dendrite,19,70,33,84
img1073.jpg,142,136,dendrite,74,91,88,105
img1073.jpg,142,136,dendrite,60,54,74,68
img1073.jpg,142,136,dendrite,120,105,134,119
img752.jpg,178,148,dendrite,59,92,73,106
img752.jpg,178,148,dendrite,39,38,53,52
img752.jpg,178,148,dendrite,86,49,100,63
img752.jpg,178,148,dendrite,69,94,83,108
img432.jpg,148,138,dendrite,60,45,74,59
img432.jpg,148,138,dendrite,99,44,113,58
img432.jpg,148,138,dendrite,60,113,74,127
img432.jpg,148,138,dendrite,107,102,121,116
img1588.jpg,134,132,dendrite,53,79,67,93
img1588.jpg,134,132,dendrite,90,66,104,80
img668.jpg,188,144,dendrite,123,60,137,74
img668.jpg,188,144,dendrite,87,40,101,54
img668.jpg,188,144,dendrite,115,83,129,97
img668.jpg,188,144,dendrite,81,52,95,66
img668.jpg,188,144,dendrite,71,83,85,97
img668.jpg,188,144,dendrite,106,110,120,124
img668.jpg,188,144,dendrite,128,70,142,84
img308.jpg,132,128,dendrite,53,79,67,93
img308.jpg,132,128,dendrite,62,48,76,62
img308.jpg,132,128,dendrite,94,58,108,72
img1179.jpg,128,128,dendrite,2,55,16,69
img1179.jpg,128,128,dendrite,42,63,56,77
img1179.jpg,128,128,dendrite,76,40,90,54
img1179.jpg,128,128,dendrite,79,103,93,117
img1179.jpg,128,128,dendrite,93,59,107,73
img290.jpg,132,128,dendrite,53,81,67,95
img290.jpg,132,128,dendrite,60,49,74,63
img290.jpg,132,128,dendrite,94,58,108,72
img933.jpg,148,138,dendrite,80,34,94,48
img933.jpg,148,138,dendrite,30,55,44,70
img933.jpg,148,138,dendrite,70,93,84,107
img933.jpg,148,138,dendrite,75,64,89,78
img195.jpg,146,134,dendrite,54,5,68,19
img195.jpg,146,134,dendrite,62,52,76,66
img195.jpg,146,134,dendrite,86,25,100,39
img1835.jpg,138,134,dendrite,74,54,88,68
img1835.jpg,138,134,dendrite,40,50,54,65
img1835.jpg,138,134,dendrite,14,77,28,91
img1835.jpg,138,134,dendrite,10,56,24,70
img1523.jpg,132,136,dendrite,71,76,85,90
img1523.jpg,132,136,dendrite,53,19,67,33
img520.jpg,132,136,dendrite,74,56,88,70
img520.jpg,132,136,dendrite,84,77,98,91
img520.jpg,132,136,dendrite,42,74,56,88
img520.jpg,132,136,dendrite,79,116,93,130
img159.jpg,134,136,dendrite,54,67,68,81
img159.jpg,134,136,dendrite,63,104,77,118
img159.jpg,134,136,dendrite,6,80,20,94
img159.jpg,134,136,dendrite,29,95,43,109
img159.jpg,134,136,dendrite,112,72,126,86
img1099.jpg,152,132,dendrite,64,79,78,93
img1099.jpg,152,132,dendrite,90,44,104,58
img1099.jpg,152,132,dendrite,71,39,85,53
img46.jpg,128,128,dendrite,22,4,36,18
img46.jpg,128,128,dendrite,89,49,103,63
img46.jpg,128,128,dendrite,115,18,129,32
img46.jpg,128,128,dendrite,60,44,74,58
img1049.jpg,142,136,dendrite,60,55,74,69
img1049.jpg,142,136,dendrite,73,90,87,104
img1049.jpg,142,136,dendrite,112,109,126,123
img1049.jpg,142,136,dendrite,48,33,62,47
img1058.jpg,142,136,dendrite,73,90,87,104
img1058.jpg,142,136,dendrite,59,58,73,72
img1058.jpg,142,136,dendrite,121,105,135,119
img525.jpg,132,136,dendrite,72,55,86,69
img525.jpg,132,136,dendrite,84,79,98,93
img525.jpg,132,136,dendrite,40,76,54,90
img525.jpg,132,136,dendrite,80,117,94,131
img1776.jpg,136,144,dendrite,32,44,46,58
img1776.jpg,136,144,dendrite,73,47,87,61
img1776.jpg,136,144,dendrite,58,77,72,91
img557.jpg,132,136,dendrite,73,56,87,70
img557.jpg,132,136,dendrite,83,77,97,91
img557.jpg,132,136,dendrite,78,114,92,128
img557.jpg,132,136,dendrite,39,74,53,88
img210.jpg,146,134,dendrite,88,27,102,41
img210.jpg,146,134,dendrite,64,58,78,72
img210.jpg,146,134,dendrite,25,68,39,82
img1103.jpg,152,132,dendrite,68,82,82,96
img1103.jpg,152,132,dendrite,89,42,103,56
img939.jpg,148,138,dendrite,78,32,92,46
img939.jpg,148,138,dendrite,69,91,83,105
img939.jpg,148,138,dendrite,76,62,90,76
img258.jpg,166,244,dendrite,47,163,61,177
img258.jpg,166,244,dendrite,70,115,84,129
img258.jpg,166,244,dendrite,42,138,56,152
img258.jpg,166,244,dendrite,26,104,40,118
img1155.jpg,128,128,dendrite,3,46,17,60
img1155.jpg,128,128,dendrite,45,62,59,76
img1155.jpg,128,128,dendrite,73,41,87,55
img1155.jpg,128,128,dendrite,101,63,115,77
img1155.jpg,128,128,dendrite,77,100,91,114
img370.jpg,128,128,dendrite,50,70,64,84
img370.jpg,128,128,dendrite,105,68,119,82
img370.jpg,128,128,dendrite,94,60,108,74
img370.jpg,128,128,dendrite,21,11,35,25
img370.jpg,128,128,dendrite,47,43,61,57
img906.jpg,164,142,dendrite,60,11,74,25
img906.jpg,164,142,dendrite,30,116,44,130
img906.jpg,164,142,dendrite,83,63,97,77
img1253.jpg,132,144,dendrite,48,109,62,123
img1253.jpg,132,144,dendrite,66,75,80,89
img1253.jpg,132,144,dendrite,81,34,95,48
img462.jpg,142,140,dendrite,65,96,79,110
img462.jpg,142,140,dendrite,75,61,89,75
img462.jpg,142,140,dendrite,20,72,34,86
img1326.jpg,132,130,dendrite,59,50,73,64
img1326.jpg,132,130,dendrite,38,103,52,117
img1326.jpg,132,130,dendrite,122,40,136,54
img1326.jpg,132,130,dendrite,84,40,98,54
img1326.jpg,132,130,dendrite,90,79,104,93
img1326.jpg,132,130,dendrite,103,55,117,69
img1463.jpg,132,138,dendrite,48,55,62,69
img1463.jpg,132,138,dendrite,79,25,93,39
img1463.jpg,132,138,dendrite,49,88,63,102
img1463.jpg,132,138,dendrite,100,54,114,68
img1463.jpg,132,138,dendrite,15,47,29,61
img1226.jpg,170,184,dendrite,69,117,83,131
img1226.jpg,170,184,dendrite,58,75,72,89
img1226.jpg,170,184,dendrite,72,67,86,81
img1226.jpg,170,184,dendrite,122,51,136,65
img1226.jpg,170,184,dendrite,103,94,117,108
img1226.jpg,170,184,dendrite,22,91,36,105
img1226.jpg,170,184,dendrite,87,33,101,47
img1226.jpg,170,184,dendrite,125,36,139,50
img1011.jpg,140,134,dendrite,45,12,59,26
img1011.jpg,140,134,dendrite,58,63,72,77
img223.jpg,166,244,dendrite,38,138,52,152
img223.jpg,166,244,dendrite,45,164,59,178
img223.jpg,166,244,dendrite,67,114,81,128
img1810.jpg,138,134,dendrite,73,50,87,65
img1810.jpg,138,134,dendrite,45,80,59,94
img1810.jpg,138,134,dendrite,38,52,52,66
img1810.jpg,138,134,dendrite,11,76,25,90
img1810.jpg,138,134,dendrite,12,50,26,65
img1810.jpg,138,134,dendrite,66,82,80,96
img1634.jpg,142,150,dendrite,65,66,79,80
img1634.jpg,142,150,dendrite,65,119,79,133
img1829.jpg,138,134,dendrite,72,54,86,68
img1829.jpg,138,134,dendrite,46,79,60,93
img1829.jpg,138,134,dendrite,38,52,52,66
img1829.jpg,138,134,dendrite,13,77,27,91
img1829.jpg,138,134,dendrite,8,54,22,68
img1130.jpg,152,132,dendrite,65,82,79,96
img1130.jpg,152,132,dendrite,88,46,102,60
img497.jpg,142,140,dendrite,20,74,34,88
img497.jpg,142,140,dendrite,71,59,85,73
img497.jpg,142,140,dendrite,65,97,79,111
img328.jpg,128,128,dendrite,45,82,59,96
img328.jpg,128,128,dendrite,83,7,97,21
img328.jpg,128,128,dendrite,64,40,78,54
img1685.jpg,134,198,dendrite,74,97,88,111
img1339.jpg,138,128,dendrite,92,75,106,89
img1339.jpg,138,128,dendrite,50,68,64,82
img1339.jpg,138,128,dendrite,58,41,72,55
img1339.jpg,138,128,dendrite,91,39,105,53
img1339.jpg,138,128,dendrite,83,14,97,28
img823.jpg,130,134,dendrite,59,46,73,60
img823.jpg,130,134,dendrite,31,38,45,52
img823.jpg,130,134,dendrite,73,96,87,110
img97.jpg,134,132,dendrite,57,56,71,70
img934.jpg,148,138,dendrite,78,34,92,48
img934.jpg,148,138,dendrite,30,55,44,69
img934.jpg,148,138,dendrite,72,93,86,107
img934.jpg,148,138,dendrite,75,62,89,76
img61.jpg,134,132,dendrite,111,47,125,61
img61.jpg,134,132,dendrite,57,56,71,70
img161.jpg,134,136,dendrite,54,67,68,81
img161.jpg,134,136,dendrite,6,80,20,94
img161.jpg,134,136,dendrite,29,95,43,109
img161.jpg,134,136,dendrite,61,103,75,117
img161.jpg,134,136,dendrite,114,68,128,82
img437.jpg,148,138,dendrite,60,43,74,57
img437.jpg,148,138,dendrite,96,45,110,59
img437.jpg,148,138,dendrite,58,111,72,125
img437.jpg,148,138,dendrite,109,99,123,113
img576.jpg,132,136,dendrite,107,24,121,38
img576.jpg,132,136,dendrite,53,70,67,84
img576.jpg,132,136,dendrite,20,1,34,15
img936.jpg,148,138,dendrite,78,32,92,46
img936.jpg,148,138,dendrite,72,92,86,106
img936.jpg,148,138,dendrite,77,63,91,77
img969.jpg,148,138,dendrite,70,88,84,102
img969.jpg,148,138,dendrite,73,59,87,73
img969.jpg,148,138,dendrite,81,28,95,42
img969.jpg,148,138,dendrite,30,54,44,68
img1439.jpg,132,138,dendrite,47,54,61,68
img1439.jpg,132,138,dendrite,78,24,92,38
img1439.jpg,132,138,dendrite,14,46,28,60
img1439.jpg,132,138,dendrite,54,92,68,106
img1439.jpg,132,138,dendrite,103,55,117,70
img72.jpg,134,132,dendrite,57,56,71,70
img72.jpg,134,132,dendrite,113,43,127,57
img845.jpg,130,134,dendrite,15,32,29,46
img845.jpg,130,134,dendrite,23,77,37,91
img488.jpg,142,140,dendrite,72,59,86,73
img488.jpg,142,140,dendrite,68,96,82,110
img488.jpg,142,140,dendrite,19,71,33,85
img1274.jpg,132,144,dendrite,48,107,62,121
img1274.jpg,132,144,dendrite,64,72,78,86
img1274.jpg,132,144,dendrite,86,37,100,51
img486.jpg,142,140,dendrite,19,72,33,86
img486.jpg,142,140,dendrite,73,61,87,75
img486.jpg,142,140,dendrite,67,98,81,112
img1338.jpg,132,130,dendrite,56,48,70,62
img1338.jpg,132,130,dendrite,37,107,51,121
img1338.jpg,132,130,dendrite,119,42,133,56
img1338.jpg,132,130,dendrite,83,41,97,55
img1338.jpg,132,130,dendrite,89,83,103,97
img1338.jpg,132,130,dendrite,102,54,116,68
img300.jpg,132,128,dendrite,52,77,66,91
img300.jpg,132,128,dendrite,96,57,110,71
img300.jpg,132,128,dendrite,60,50,74,64
img663.jpg,188,144,dendrite,122,58,136,72
img663.jpg,188,144,dendrite,82,37,96,51
img663.jpg,188,144,dendrite,115,82,129,96
img663.jpg,188,144,dendrite,80,55,94,69
img663.jpg,188,144,dendrite,71,83,85,97
img663.jpg,188,144,dendrite,108,107,122,121
img663.jpg,188,144,dendrite,127,72,141,86
img401.jpg,128,128,dendrite,77,72,91,86
img401.jpg,128,128,dendrite,91,55,105,69
img401.jpg,128,128,dendrite,103,65,117,79
img401.jpg,128,128,dendrite,45,69,59,83
img401.jpg,128,128,dendrite,41,41,55,55
img401.jpg,128,128,dendrite,19,9,33,23
img1613.jpg,142,150,dendrite,65,66,79,80
img1613.jpg,142,150,dendrite,65,119,79,133
img185.jpg,146,134,dendrite,84,24,98,38
img185.jpg,146,134,dendrite,25,70,39,84
img185.jpg,146,134,dendrite,55,4,69,18
img185.jpg,146,134,dendrite,66,56,80,70
img126.jpg,134,136,dendrite,9,85,23,99
img126.jpg,134,136,dendrite,29,95,43,109
img126.jpg,134,136,dendrite,56,63,70,77
img126.jpg,134,136,dendrite,61,102,75,116
img638.jpg,128,128,dendrite,65,65,79,79
img578.jpg,132,136,dendrite,107,23,121,37
img578.jpg,132,136,dendrite,53,69,67,83
img578.jpg,132,136,dendrite,20,1,34,15
img1488.jpg,132,138,dendrite,48,55,62,70
img1488.jpg,132,138,dendrite,79,25,93,39
img1488.jpg,132,138,dendrite,48,87,62,101
img1488.jpg,132,138,dendrite,100,54,114,68
img1784.jpg,136,144,dendrite,32,44,46,58
img1784.jpg,136,144,dendrite,72,48,86,62
img1784.jpg,136,144,dendrite,57,78,71,92
img1137.jpg,152,132,dendrite,67,80,81,94
img1137.jpg,152,132,dendrite,87,46,101,60
img961.jpg,148,138,dendrite,72,88,86,102
img961.jpg,148,138,dendrite,72,58,86,72
img961.jpg,148,138,dendrite,78,23,92,37
img961.jpg,148,138,dendrite,33,50,47,64
img1437.jpg,144,140,dendrite,28,39,42,53
img1437.jpg,144,140,dendrite,80,57,94,71
img1437.jpg,144,140,dendrite,69,77,83,91
img1437.jpg,144,140,dendrite,106,73,120,87
img1302.jpg,132,130,dendrite,53,46,67,60
img1302.jpg,132,130,dendrite,33,104,47,118
img1302.jpg,132,130,dendrite,88,78,102,92
img1302.jpg,132,130,dendrite,103,50,117,64
img1302.jpg,132,130,dendrite,76,45,90,59
img1302.jpg,132,130,dendrite,120,38,134,52
img1817.jpg,138,134,dendrite,73,52,87,66
img1817.jpg,138,134,dendrite,42,79,56,93
img1817.jpg,138,134,dendrite,41,50,55,65
img1817.jpg,138,134,dendrite,12,77,26,91
